frame,angle_head,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,raw
0,-1.309,0,0,0,0,0,0,0,3.58253e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,-1.29154,-1.39142e-05,-1.1614e-06,-84.9303,0.00012301,7.84188e-06,-0.999783,0.0208222,1.95391e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321118,0.0237496,0.00886276,0.001782,0.00339348,0.0082155,0.00385603,0.00321839,0.00167625,0.0253817,0.0249976,0.0223726,0.0125338,0.0236292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,-1.27409,-1.39142e-05,-1.1614e-06,-84.9303,0.00012301,7.84188e-06,-0.999783,0.0208222,3.49743e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000665312,0.00663418,0.00093036,0.000755962,0.00340642,0.00914143,0.00669951,0.00318703,0.00471513,0.00639202,0.0163721,0.0163137,0.00881411,0.0624008,0.0620883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-1.25664,-1.39142e-05,-1.16136e-06,-84.9303,0.00012301,7.84183e-06,-0.999783,0.0208222,2.2672e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164756,0.00203002,0.00631588,0.00089201,0.000253166,0.00233609,0.011005,0.0139698,0.0016418,0.000844309,0.00487405,0.00566534,0.00122086,0.0193549,0.00229223,0.00647611,0.0110501,0.0211521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-1.23918,-1.39142e-05,-1.16133e-06,-84.9303,0.00012301,7.84186e-06,-0.999783,0.0208222,1.80282e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238569,0.00229456,0.0129497,0.0132164,0.000865458,0.00103318,0.000797356,0.00893051,0.011108,0.0279622,0.0307293,0.00983616,0.0223593,0.0722971,0.0233093,0.0310759,0.0261722,0.0103989,0.0982552,0.0379583,0.0257838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-1.22173,-1.39142e-05,-1.16136e-06,-84.9303,0.00012301,7.8419e-06,-0.999783,0.0208222,2.50569e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225306,0.000248344,0.0047195,0.0010652,0.000401175,0.00171343,0.00464764,0.00120483,0.00988964,0.0187742,0.038376,0.0298465,0.01981,0.00697567,0.0280719,0.00713658,0.0173679,0.0701593,0.0628228,0.0699063,0.0112501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-1.20428,-1.39143e-05,-1.16137e-06,-84.9303,0.00012301,7.8419e-06,-0.999783,0.0208222,3.27578e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10526e-05,0.00484912,0.0016796,0.00478516,0.00106206,0.00568454,0.0075604,0.00621678,0.00415849,0.0075435,0.0348659,0.0492896,0.0498251,0.0221392,0.030874,0.0402692,0.0643931,0.0249612,0.0610124,0.0175535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,0,
7,-1.18682,-1.39143e-05,-1.16137e-06,-84.9303,0.00012301,7.84189e-06,-0.999783,0.0208222,2.73596e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139481,0.000725963,0.00565966,0.00456313,0.00923017,0.00747455,0.00673826,0.00177575,0.0128591,0.0218986,0.011151,0.0200372,0.0336007,0.069825,0.0138464,0.00852915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-1.16937,-1.39143e-05,-1.16138e-06,-84.9303,0.00012301,7.84189e-06,-0.999783,0.0208222,1.7387e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997156,0.00558933,0.0107283,0.00251544,0.000568666,0.000640532,0.00419596,0.00555281,0,0.00483245,0.0207929,0.00815932,0.0174874,0.0783436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-1.15192,-1.39143e-05,-1.16139e-06,-84.9303,0.00012301,7.84189e-06,-0.999783,0.0208222,2.63932e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211145,0.0160764,0.024452,0.00276889,0.00259748,0.000237932,0.000408143,0.0185253,0.00303134,0.0137506,0.00942118,0.022196,0.0167892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
