frame,angle_head,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,raw
0,-1.5708,0,0,0,0,0,0,0,1.92217e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,-1.55334,30,-1.10722e-06,-85.9303,-5.58578e-06,0.000221876,-3.3572e-07,1,3.68563e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166907,8.21782e-05,0.000171281,0.000132997,5.993e-05,4.95483e-05,4.22962e-05,5.42364e-05,7.16101e-05,4.21285e-05,4.9815e-05,5.30948e-05,5.10439e-05,4.78377e-05,3.96661e-05,3.88477e-05,7.95013e-05,3.66676e-05,4.23544e-05,3.37901e-05,4.53677e-05,4.32679e-05,0,
2,-1.53589,30,-1.10722e-06,-85.9303,-5.58577e-06,0.000221876,-3.35715e-07,1,4.34521e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261164,0.000190056,0.000249,0.000230621,0.000230519,0.000213151,0.000128354,6.51906e-05,0,0,5.62313e-05,3.33343e-05,1.59439e-05,2.05298e-05,2.41864e-05,1.3956e-05,6.8933e-05,8.08616e-05,5.84216e-05,7.80976e-05,3.87363e-05,3.1432e-05,0,
3,-1.51844,30,-1.10722e-06,-85.9303,-5.58578e-06,0.000221876,-3.35705e-07,1,2.43026e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218482,0.000377528,0.000287785,0.000536115,0.000388653,0.000165762,6.96055e-05,0,0,0,0,0,0,0,3.33089e-06,2.56862e-05,1.17829e-05,2.52718e-05,6.28289e-05,6.06273e-05,4.40931e-05,2.61168e-05,0,
4,-1.50098,30,-1.10721e-06,-85.9303,-5.5858e-06,0.000221876,-3.35767e-07,1,2.78227e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000961586,0.00127233,0.000801575,0.000343663,0.000255847,0.000161878,7.61052e-05,0,0,0,0,0,0,0,0,0,0,0,5.72731e-05,7.80322e-05,5.53904e-05,3.9155e-05,0,
5,-1.48353,30,-1.10721e-06,-85.9303,-5.58579e-06,0.000221876,-3.35778e-07,1,3.2272e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000990814,0.00279761,0.00163505,0.000248305,0.000178266,0.00014812,5.91947e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-1.46608,30,-1.10722e-06,-85.9303,-5.58578e-06,0.000221876,-3.35774e-07,1,9.05406e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196715,0.00243956,0.00117469,0.000550397,0.000209418,8.27849e-05,3.23506e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-1.44862,30,-1.10722e-06,-85.9303,-5.58578e-06,0.000221876,-3.35796e-07,1,6.40368e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400934,0.00443781,0.000427419,0.00109947,0.000430915,0.000411665,0.000183956,3.78951e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-1.43117,30,-1.10722e-06,-85.9303,-5.58578e-06,0.000221877,-3.35814e-07,1,2.73755e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105415,0.0072886,0.0116081,0.00110139,0.000354389,0.000503146,0.000311028,0.000106077,3.03466e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-1.41372,30,-1.10721e-06,-85.9303,-5.58579e-06,0.000221876,-3.35811e-07,1,3.02004e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455775,0.00927641,0.0217371,0.00943236,0.00151756,0.00327107,0.00231831,0.000352193,0.000125446,2.04764e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
